uniprot_id	elm	kegg_id	kegg_name
O43889	LIG_HCF-1_HBM_1	hsa04922	Glucagon signaling pathway 
O43889	LIG_HCF-1_HBM_1	hsa04962	Vasopressin regulated water reabsorption 
O43889	LIG_HCF-1_HBM_1	hsa05016	Huntington's disease 
O43889	LIG_HCF-1_HBM_1	hsa05030	Cocaine addiction 
O43889	LIG_HCF-1_HBM_1	hsa05031	Amphetamine addiction 
O43889	LIG_HCF-1_HBM_1	hsa05034	Alcoholism 
O43889	LIG_HCF-1_HBM_1	hsa05161	Hepatitis B 
O43889	LIG_HCF-1_HBM_1	hsa05203	Viral carcinogenesis 
O43889	LIG_HCF-1_HBM_1	hsa05215	Prostate cancer 
O54943	TRG_NES_CRM1_1	mmu04710	Circadian rhythm 
O54943	TRG_NES_CRM1_1	mmu04713	Circadian entrainment 
O54943	TRG_NES_CRM1_1	mmu05168	Herpes simplex infection 
O54943	TRG_NES_CRM1_1	mmu05202	Transcriptional misregulation in cancer 
O54957	LIG_SH2_GRB2like	mmu04014	Ras signaling pathway 
O54957	LIG_SH2_GRB2like	mmu04015	Rap1 signaling pathway 
O54957	LIG_SH2_GRB2like	mmu04064	NF kappa B signaling pathway 
O54957	LIG_SH2_GRB2like	mmu04650	Natural killer cell mediated cytotoxicity 
O54957	LIG_SH2_GRB2like	mmu04660	T cell receptor signaling pathway 
O54957	LIG_SH2_GRB2like	mmu04664	Fc epsilon RI signaling pathway 
O54957	LIG_SH2_GRB2like	mmu04666	Fc gamma R mediated phagocytosis 
O55207	LIG_SH3_2	rno00562	Inositol phosphate metabolism 
O55207	LIG_SH3_2	rno01100	Metabolic pathways 
O55207	LIG_SH3_2	rno04070	Phosphatidylinositol signaling system 
O60216	CLV_Separin_Metazoa	hsa04110	Cell cycle 
O60237	DOC_PP1_MyPhoNE_1	hsa04270	Vascular smooth muscle contraction 
O60237	DOC_PP1_MyPhoNE_1	hsa04510	Focal adhesion 
O60237	DOC_PP1_MyPhoNE_1	hsa04810	Regulation of actin cytoskeleton 
O60237	DOC_PP1_MyPhoNE_1	hsa04921	Oxytocin signaling pathway 
O60237	DOC_PP1_MyPhoNE_1	hsa05205	Proteoglycans in cancer 
O60291	LIG_PTAP_UEV_1	hsa04120	Ubiquitin mediated proteolysis 
O60315	LIG_CtBP_PxDLS_1	hsa05206	MicroRNAs in cancer 
O60516	DOC_WD40_RPTOR_TOS_1	hsa03013	RNA transport 
O60516	LIG_eIF4E_1	hsa03013	RNA transport 
O60566	DEG_APCC_KENBOX_2	hsa04110	Cell cycle 
O60566	DOC_PP2A_B56_1	hsa04110	Cell cycle 
O60566	DOC_PP2A_KARD_1	hsa04110	Cell cycle 
O60566	LIG_APCC_ABBA_1	hsa04110	Cell cycle 
O60566	LIG_GLEBS_BUB3_1	hsa04110	Cell cycle 
O60566	DEG_APCC_KENBOX_2	hsa05166	HTLV I infection 
O60566	DOC_PP2A_B56_1	hsa05166	HTLV I infection 
O60566	DOC_PP2A_KARD_1	hsa05166	HTLV I infection 
O60566	LIG_APCC_ABBA_1	hsa05166	HTLV I infection 
O60566	LIG_GLEBS_BUB3_1	hsa05166	HTLV I infection 
O60716	TRG_NES_CRM1_1	hsa04015	Rap1 signaling pathway 
O60716	TRG_NES_CRM1_1	hsa04520	Adherens junction 
O60716	TRG_NES_CRM1_1	hsa04670	Leukocyte transendothelial migration 
O60934	DOC_PIKK_1	hsa03440	Homologous recombination 
O60934	MOD_PIKK_1	hsa03440	Homologous recombination 
O70239	DOC_GSK3_Axin_1	rno04310	Wnt signaling pathway 
O70239	DOC_GSK3_Axin_1	rno04390	Hippo signaling pathway 
O70239	DOC_GSK3_Axin_1	rno04550	Signaling pathways regulating pluripotency of stem cells 
O70239	DOC_GSK3_Axin_1	rno05200	Pathways in cancer 
O70239	DOC_GSK3_Axin_1	rno05210	Colorectal cancer 
O70239	DOC_GSK3_Axin_1	rno05213	Endometrial cancer 
O70239	DOC_GSK3_Axin_1	rno05217	Basal cell carcinoma 
O75143	LIG_LIR_Gen_1	hsa04140	Regulation of autophagy 
O75367	DEG_SPOP_SBC_1	hsa05034	Alcoholism 
O75367	DEG_SPOP_SBC_1	hsa05322	Systemic lupus erythematosus 
O75376	LIG_CORNRBOX	hsa04919	Thyroid hormone signaling pathway 
O75376	LIG_MYND_2	hsa04919	Thyroid hormone signaling pathway 
O75376	LIG_CORNRBOX	hsa05202	Transcriptional misregulation in cancer 
O75376	LIG_MYND_2	hsa05202	Transcriptional misregulation in cancer 
O75385	LIG_LIR_Gen_1	hsa04140	Regulation of autophagy 
O75385	LIG_LIR_Gen_1	hsa04150	mTOR signaling pathway 
O75385	LIG_LIR_Gen_1	hsa04152	AMPK signaling pathway 
O75444	LIG_KEPE_2	hsa05202	Transcriptional misregulation in cancer 
O75444	LIG_KEPE_2	hsa05321	Inflammatory bowel disease (IBD) 
O75821	LIG_eIF4E_2	hsa03013	RNA transport 
O75925	LIG_SUMO_SIM_par_1	hsa04120	Ubiquitin mediated proteolysis 
O75925	LIG_SUMO_SIM_par_1	hsa04630	Jak STAT signaling pathway 
O75925	LIG_SUMO_SIM_par_1	hsa05160	Hepatitis C 
O75928	LIG_SUMO_SIM_par_1	hsa04120	Ubiquitin mediated proteolysis 
O75928	LIG_SUMO_SIM_par_1	hsa04630	Jak STAT signaling pathway 
O75928	LIG_SUMO_SIM_par_1	hsa05200	Pathways in cancer 
O75928	LIG_SUMO_SIM_par_1	hsa05222	Small cell lung cancer 
O76024	MOD_N-GLC_1	hsa04141	Protein processing in endoplasmic reticulum 
O77638	DOC_PP2B_PxIxI_1	ssc04010	MAPK signaling pathway 
O77638	DOC_PP2B_PxIxI_1	ssc04022	cGMP PKG signaling pathway 
O77638	DOC_PP2B_PxIxI_1	ssc04024	cAMP signaling pathway 
O77638	DOC_PP2B_PxIxI_1	ssc04310	Wnt signaling pathway 
O77638	DOC_PP2B_PxIxI_1	ssc04380	Osteoclast differentiation 
O77638	DOC_PP2B_PxIxI_1	ssc04650	Natural killer cell mediated cytotoxicity 
O77638	DOC_PP2B_PxIxI_1	ssc04660	T cell receptor signaling pathway 
O77638	DOC_PP2B_PxIxI_1	ssc04662	B cell receptor signaling pathway 
O77638	DOC_PP2B_PxIxI_1	ssc04921	Oxytocin signaling pathway 
O77638	DOC_PP2B_PxIxI_1	ssc05161	Hepatitis B 
O77638	DOC_PP2B_PxIxI_1	ssc05166	HTLV I infection 
O77638	DOC_PP2B_PxIxI_1	ssc05321	Inflammatory bowel disease (IBD) 
O88339	LIG_AP2alpha_2	rno04144	Endocytosis 
O88339	LIG_Clathr_ClatBox_1	rno04144	Endocytosis 
O88339	LIG_EH_1	rno04144	Endocytosis 
O88339	LIG_PIP2_ENTH_1	rno04144	Endocytosis 
O88485	LIG_Dynein_DLC8_1	mmu04145	Phagosome 
O88485	LIG_Dynein_DLC8_1	mmu04962	Vasopressin regulated water reabsorption 
O88485	LIG_Dynein_DLC8_1	mmu05132	Salmonella infection 
O88602	LIG_PDZ_Class_1	mmu04010	MAPK signaling pathway 
O88602	MOD_PKA_2	mmu04010	MAPK signaling pathway 
O88602	LIG_PDZ_Class_1	mmu04260	Cardiac muscle contraction 
O88602	MOD_PKA_2	mmu04260	Cardiac muscle contraction 
O88602	LIG_PDZ_Class_1	mmu04261	Adrenergic signaling in cardiomyocytes 
O88602	MOD_PKA_2	mmu04261	Adrenergic signaling in cardiomyocytes 
O88602	LIG_PDZ_Class_1	mmu04921	Oxytocin signaling pathway 
O88602	MOD_PKA_2	mmu04921	Oxytocin signaling pathway 
O88602	LIG_PDZ_Class_1	mmu05410	Hypertrophic cardiomyopathy (HCM) 
O88602	MOD_PKA_2	mmu05410	Hypertrophic cardiomyopathy (HCM) 
O88602	LIG_PDZ_Class_1	mmu05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC) 
O88602	MOD_PKA_2	mmu05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC) 
O88602	LIG_PDZ_Class_1	mmu05414	Dilated cardiomyopathy 
O88602	MOD_PKA_2	mmu05414	Dilated cardiomyopathy 
O88829	TRG_ER_diArg_1	mmu00604	Glycosphingolipid biosynthesis   ganglio series 
O88829	TRG_ER_diArg_1	mmu01100	Metabolic pathways 
O88898	LIG_WW_1	mmu05206	MicroRNAs in cancer 
O94423	DEG_APCC_TPR_1	spo04111	Cell cycle   yeast 
O94423	DEG_APCC_TPR_1	spo04120	Ubiquitin mediated proteolysis 
O94973	LIG_PIP2_ANTH_1	hsa04144	Endocytosis 
O94973	LIG_PIP2_ANTH_1	hsa04721	Synaptic vesicle cycle 
O94973	LIG_PIP2_ANTH_1	hsa04961	Endocrine and other factor regulated calcium reabsorption 
O94973	LIG_PIP2_ANTH_1	hsa05016	Huntington's disease 
O94979	LIG_EF_ALG2_ABM_1	hsa04141	Protein processing in endoplasmic reticulum 
O94979	LIG_EF_ALG2_ABM_2	hsa04141	Protein processing in endoplasmic reticulum 
O95149	TRG_NES_CRM1_1	hsa03013	RNA transport 
O95208	LIG_EH_1	hsa04144	Endocytosis 
O95208	LIG_PIP2_ENTH_1	hsa04144	Endocytosis 
O95208	TRG_AP2beta_CARGO_1	hsa04144	Endocytosis 
O95644	DOC_PP2B_LxvP_1	hsa04010	MAPK signaling pathway 
O95644	DOC_PP2B_PxIxI_1	hsa04010	MAPK signaling pathway 
O95644	LIG_KEPE_2	hsa04010	MAPK signaling pathway 
O95644	MOD_DYRK1A_RPxSP_1	hsa04010	MAPK signaling pathway 
O95644	MOD_GSK3_1	hsa04010	MAPK signaling pathway 
O95644	MOD_PKA_1	hsa04010	MAPK signaling pathway 
O95644	MOD_PKA_2	hsa04010	MAPK signaling pathway 
O95644	DOC_PP2B_LxvP_1	hsa04022	cGMP PKG signaling pathway 
O95644	DOC_PP2B_PxIxI_1	hsa04022	cGMP PKG signaling pathway 
O95644	LIG_KEPE_2	hsa04022	cGMP PKG signaling pathway 
O95644	MOD_DYRK1A_RPxSP_1	hsa04022	cGMP PKG signaling pathway 
O95644	MOD_GSK3_1	hsa04022	cGMP PKG signaling pathway 
O95644	MOD_PKA_1	hsa04022	cGMP PKG signaling pathway 
O95644	MOD_PKA_2	hsa04022	cGMP PKG signaling pathway 
O95644	DOC_PP2B_LxvP_1	hsa04024	cAMP signaling pathway 
O95644	DOC_PP2B_PxIxI_1	hsa04024	cAMP signaling pathway 
O95644	LIG_KEPE_2	hsa04024	cAMP signaling pathway 
O95644	MOD_DYRK1A_RPxSP_1	hsa04024	cAMP signaling pathway 
O95644	MOD_GSK3_1	hsa04024	cAMP signaling pathway 
O95644	MOD_PKA_1	hsa04024	cAMP signaling pathway 
O95644	MOD_PKA_2	hsa04024	cAMP signaling pathway 
O95644	DOC_PP2B_LxvP_1	hsa04310	Wnt signaling pathway 
O95644	DOC_PP2B_PxIxI_1	hsa04310	Wnt signaling pathway 
O95644	LIG_KEPE_2	hsa04310	Wnt signaling pathway 
O95644	MOD_DYRK1A_RPxSP_1	hsa04310	Wnt signaling pathway 
O95644	MOD_GSK3_1	hsa04310	Wnt signaling pathway 
O95644	MOD_PKA_1	hsa04310	Wnt signaling pathway 
O95644	MOD_PKA_2	hsa04310	Wnt signaling pathway 
O95644	DOC_PP2B_LxvP_1	hsa04380	Osteoclast differentiation 
O95644	DOC_PP2B_PxIxI_1	hsa04380	Osteoclast differentiation 
O95644	LIG_KEPE_2	hsa04380	Osteoclast differentiation 
O95644	MOD_DYRK1A_RPxSP_1	hsa04380	Osteoclast differentiation 
O95644	MOD_GSK3_1	hsa04380	Osteoclast differentiation 
O95644	MOD_PKA_1	hsa04380	Osteoclast differentiation 
O95644	MOD_PKA_2	hsa04380	Osteoclast differentiation 
O95644	DOC_PP2B_LxvP_1	hsa04650	Natural killer cell mediated cytotoxicity 
O95644	DOC_PP2B_PxIxI_1	hsa04650	Natural killer cell mediated cytotoxicity 
O95644	LIG_KEPE_2	hsa04650	Natural killer cell mediated cytotoxicity 
O95644	MOD_DYRK1A_RPxSP_1	hsa04650	Natural killer cell mediated cytotoxicity 
O95644	MOD_GSK3_1	hsa04650	Natural killer cell mediated cytotoxicity 
O95644	MOD_PKA_1	hsa04650	Natural killer cell mediated cytotoxicity 
O95644	MOD_PKA_2	hsa04650	Natural killer cell mediated cytotoxicity 
O95644	DOC_PP2B_LxvP_1	hsa04660	T cell receptor signaling pathway 
O95644	DOC_PP2B_PxIxI_1	hsa04660	T cell receptor signaling pathway 
O95644	LIG_KEPE_2	hsa04660	T cell receptor signaling pathway 
O95644	MOD_DYRK1A_RPxSP_1	hsa04660	T cell receptor signaling pathway 
O95644	MOD_GSK3_1	hsa04660	T cell receptor signaling pathway 
O95644	MOD_PKA_1	hsa04660	T cell receptor signaling pathway 
O95644	MOD_PKA_2	hsa04660	T cell receptor signaling pathway 
O95644	DOC_PP2B_LxvP_1	hsa04662	B cell receptor signaling pathway 
O95644	DOC_PP2B_PxIxI_1	hsa04662	B cell receptor signaling pathway 
O95644	LIG_KEPE_2	hsa04662	B cell receptor signaling pathway 
O95644	MOD_DYRK1A_RPxSP_1	hsa04662	B cell receptor signaling pathway 
O95644	MOD_GSK3_1	hsa04662	B cell receptor signaling pathway 
O95644	MOD_PKA_1	hsa04662	B cell receptor signaling pathway 
O95644	MOD_PKA_2	hsa04662	B cell receptor signaling pathway 
O95644	DOC_PP2B_LxvP_1	hsa04921	Oxytocin signaling pathway 
O95644	DOC_PP2B_PxIxI_1	hsa04921	Oxytocin signaling pathway 
O95644	LIG_KEPE_2	hsa04921	Oxytocin signaling pathway 
O95644	MOD_DYRK1A_RPxSP_1	hsa04921	Oxytocin signaling pathway 
O95644	MOD_GSK3_1	hsa04921	Oxytocin signaling pathway 
O95644	MOD_PKA_1	hsa04921	Oxytocin signaling pathway 
O95644	MOD_PKA_2	hsa04921	Oxytocin signaling pathway 
O95644	DOC_PP2B_LxvP_1	hsa05161	Hepatitis B 
O95644	DOC_PP2B_PxIxI_1	hsa05161	Hepatitis B 
O95644	LIG_KEPE_2	hsa05161	Hepatitis B 
O95644	MOD_DYRK1A_RPxSP_1	hsa05161	Hepatitis B 
O95644	MOD_GSK3_1	hsa05161	Hepatitis B 
O95644	MOD_PKA_1	hsa05161	Hepatitis B 
O95644	MOD_PKA_2	hsa05161	Hepatitis B 
O95644	DOC_PP2B_LxvP_1	hsa05166	HTLV I infection 
O95644	DOC_PP2B_PxIxI_1	hsa05166	HTLV I infection 
O95644	LIG_KEPE_2	hsa05166	HTLV I infection 
O95644	MOD_DYRK1A_RPxSP_1	hsa05166	HTLV I infection 
O95644	MOD_GSK3_1	hsa05166	HTLV I infection 
O95644	MOD_PKA_1	hsa05166	HTLV I infection 
O95644	MOD_PKA_2	hsa05166	HTLV I infection 
O95644	DOC_PP2B_LxvP_1	hsa05321	Inflammatory bowel disease (IBD) 
O95644	DOC_PP2B_PxIxI_1	hsa05321	Inflammatory bowel disease (IBD) 
O95644	LIG_KEPE_2	hsa05321	Inflammatory bowel disease (IBD) 
O95644	MOD_DYRK1A_RPxSP_1	hsa05321	Inflammatory bowel disease (IBD) 
O95644	MOD_GSK3_1	hsa05321	Inflammatory bowel disease (IBD) 
O95644	MOD_PKA_1	hsa05321	Inflammatory bowel disease (IBD) 
O95644	MOD_PKA_2	hsa05321	Inflammatory bowel disease (IBD) 
O95782	LIG_PIP2_ANTH_1	hsa04144	Endocytosis 
O95782	LIG_PIP2_ANTH_1	hsa04721	Synaptic vesicle cycle 
O95782	LIG_PIP2_ANTH_1	hsa04961	Endocrine and other factor regulated calcium reabsorption 
O95782	LIG_PIP2_ANTH_1	hsa05016	Huntington's disease 
O95863	DEG_SCF_TRCP1_1	hsa04520	Adherens junction 
O95863	LIG_LSD1_SNAG_1	hsa04520	Adherens junction 
O95863	MOD_GSK3_1	hsa04520	Adherens junction 
O95863	MOD_LATS_1	hsa04520	Adherens junction 
O95997	DEG_APCC_KENBOX_2	hsa04110	Cell cycle 
O95997	DEG_APCC_KENBOX_2	hsa04114	Oocyte meiosis 
O95997	DEG_APCC_KENBOX_2	hsa05166	HTLV I infection 
O96017	DOC_PP2A_B56_1	hsa04110	Cell cycle 
O96017	LIG_FHA_1	hsa04110	Cell cycle 
O96017	MOD_PIKK_1	hsa04110	Cell cycle 
O96017	DOC_PP2A_B56_1	hsa04115	p53 signaling pathway 
O96017	LIG_FHA_1	hsa04115	p53 signaling pathway 
O96017	MOD_PIKK_1	hsa04115	p53 signaling pathway 
O96017	DOC_PP2A_B56_1	hsa05166	HTLV I infection 
O96017	LIG_FHA_1	hsa05166	HTLV I infection 
O96017	MOD_PIKK_1	hsa05166	HTLV I infection 
P00489	MOD_PK_1	ocu00500	Starch and sucrose metabolism 
P00489	MOD_PK_1	ocu01100	Metabolic pathways 
P00489	MOD_PK_1	ocu04910	Insulin signaling pathway 
P00489	MOD_PK_1	ocu04922	Glucagon signaling pathway 
P00515	DOC_PP2B_LxvP_1	bta04210	Apoptosis 
P00515	MOD_PKA_1	bta04210	Apoptosis 
P00515	DOC_PP2B_LxvP_1	bta04910	Insulin signaling pathway 
P00515	MOD_PKA_1	bta04910	Insulin signaling pathway 
P00517	MOD_NMyristoyl	bta04010	MAPK signaling pathway 
P00517	MOD_NMyristoyl	bta04014	Ras signaling pathway 
P00517	MOD_NMyristoyl	bta04020	Calcium signaling pathway 
P00517	MOD_NMyristoyl	bta04024	cAMP signaling pathway 
P00517	MOD_NMyristoyl	bta04062	Chemokine signaling pathway 
P00517	MOD_NMyristoyl	bta04114	Oocyte meiosis 
P00517	MOD_NMyristoyl	bta04210	Apoptosis 
P00517	MOD_NMyristoyl	bta04261	Adrenergic signaling in cardiomyocytes 
P00517	MOD_NMyristoyl	bta04270	Vascular smooth muscle contraction 
P00517	MOD_NMyristoyl	bta04310	Wnt signaling pathway 
P00517	MOD_NMyristoyl	bta04340	Hedgehog signaling pathway 
P00517	MOD_NMyristoyl	bta04540	Gap junction 
P00517	MOD_NMyristoyl	bta04611	Platelet activation 
P00517	MOD_NMyristoyl	bta04713	Circadian entrainment 
P00517	MOD_NMyristoyl	bta04720	Long term potentiation 
P00517	MOD_NMyristoyl	bta04723	Retrograde endocannabinoid signaling 
P00517	MOD_NMyristoyl	bta04724	Glutamatergic synapse 
P00517	MOD_NMyristoyl	bta04725	Cholinergic synapse 
P00517	MOD_NMyristoyl	bta04726	Serotonergic synapse 
P00517	MOD_NMyristoyl	bta04727	GABAergic synapse 
P00517	MOD_NMyristoyl	bta04728	Dopaminergic synapse 
P00517	MOD_NMyristoyl	bta04740	Olfactory transduction 
P00517	MOD_NMyristoyl	bta04742	Taste transduction 
P00517	MOD_NMyristoyl	bta04750	Inflammatory mediator regulation of TRP channels 
P00517	MOD_NMyristoyl	bta04910	Insulin signaling pathway 
P00517	MOD_NMyristoyl	bta04911	Insulin secretion 
P00517	MOD_NMyristoyl	bta04912	GnRH signaling pathway 
P00517	MOD_NMyristoyl	bta04913	Ovarian steroidogenesis 
P00517	MOD_NMyristoyl	bta04914	Progesterone mediated oocyte maturation 
P00517	MOD_NMyristoyl	bta04915	Estrogen signaling pathway 
P00517	MOD_NMyristoyl	bta04916	Melanogenesis 
P00517	MOD_NMyristoyl	bta04918	Thyroid hormone synthesis 
P00517	MOD_NMyristoyl	bta04919	Thyroid hormone signaling pathway 
P00517	MOD_NMyristoyl	bta04921	Oxytocin signaling pathway 
P00517	MOD_NMyristoyl	bta04922	Glucagon signaling pathway 
P00517	MOD_NMyristoyl	bta04923	Regulation of lipolysis in adipocytes 
P00517	MOD_NMyristoyl	bta04924	Renin secretion 
P00517	MOD_NMyristoyl	bta04961	Endocrine and other factor regulated calcium reabsorption 
P00517	MOD_NMyristoyl	bta04962	Vasopressin regulated water reabsorption 
P00517	MOD_NMyristoyl	bta04970	Salivary secretion 
P00517	MOD_NMyristoyl	bta04971	Gastric acid secretion 
P00517	MOD_NMyristoyl	bta04976	Bile secretion 
P00517	MOD_NMyristoyl	bta05012	Parkinson's disease 
P00517	MOD_NMyristoyl	bta05020	Prion diseases 
P00517	MOD_NMyristoyl	bta05030	Cocaine addiction 
P00517	MOD_NMyristoyl	bta05031	Amphetamine addiction 
P00517	MOD_NMyristoyl	bta05032	Morphine addiction 
P00517	MOD_NMyristoyl	bta05146	Amoebiasis 
P00517	MOD_NMyristoyl	bta05166	HTLV I infection 
P00517	MOD_NMyristoyl	bta05169	Epstein Barr virus infection 
P00517	MOD_NMyristoyl	bta05200	Pathways in cancer 
P00517	MOD_NMyristoyl	bta05203	Viral carcinogenesis 
P00517	MOD_NMyristoyl	bta05205	Proteoglycans in cancer 
P00517	MOD_NMyristoyl	bta05414	Dilated cardiomyopathy 
P00520	MOD_PIKK_1	mmu04012	ErbB signaling pathway 
P00520	MOD_PIKK_1	mmu04014	Ras signaling pathway 
P00520	MOD_PIKK_1	mmu04110	Cell cycle 
P00520	MOD_PIKK_1	mmu04360	Axon guidance 
P00520	MOD_PIKK_1	mmu04722	Neurotrophin signaling pathway 
P00520	MOD_PIKK_1	mmu05200	Pathways in cancer 
P00520	MOD_PIKK_1	mmu05206	MicroRNAs in cancer 
P00520	MOD_PIKK_1	mmu05220	Chronic myeloid leukemia 
P00520	MOD_PIKK_1	mmu05416	Viral myocarditis 
P00523	MOD_TYR_CSK	gga04012	ErbB signaling pathway 
P00523	MOD_TYR_CSK	gga04144	Endocytosis 
P00523	MOD_TYR_CSK	gga04370	VEGF signaling pathway 
P00523	MOD_TYR_CSK	gga04510	Focal adhesion 
P00523	MOD_TYR_CSK	gga04520	Adherens junction 
P00523	MOD_TYR_CSK	gga04530	Tight junction 
P00523	MOD_TYR_CSK	gga04540	Gap junction 
P00523	MOD_TYR_CSK	gga04810	Regulation of actin cytoskeleton 
P00523	MOD_TYR_CSK	gga04912	GnRH signaling pathway 
P00533	LIG_PTB_Phospho_1	hsa04010	MAPK signaling pathway 
P00533	LIG_SH2_GRB2like	hsa04010	MAPK signaling pathway 
P00533	LIG_SH2_SRC	hsa04010	MAPK signaling pathway 
P00533	MOD_N-GLC_2	hsa04010	MAPK signaling pathway 
P00533	TRG_ENDOCYTIC_2	hsa04010	MAPK signaling pathway 
P00533	LIG_PTB_Phospho_1	hsa04012	ErbB signaling pathway 
P00533	LIG_SH2_GRB2like	hsa04012	ErbB signaling pathway 
P00533	LIG_SH2_SRC	hsa04012	ErbB signaling pathway 
P00533	MOD_N-GLC_2	hsa04012	ErbB signaling pathway 
P00533	TRG_ENDOCYTIC_2	hsa04012	ErbB signaling pathway 
P00533	LIG_PTB_Phospho_1	hsa04014	Ras signaling pathway 
P00533	LIG_SH2_GRB2like	hsa04014	Ras signaling pathway 
P00533	LIG_SH2_SRC	hsa04014	Ras signaling pathway 
P00533	MOD_N-GLC_2	hsa04014	Ras signaling pathway 
P00533	TRG_ENDOCYTIC_2	hsa04014	Ras signaling pathway 
P00533	LIG_PTB_Phospho_1	hsa04015	Rap1 signaling pathway 
P00533	LIG_SH2_GRB2like	hsa04015	Rap1 signaling pathway 
P00533	LIG_SH2_SRC	hsa04015	Rap1 signaling pathway 
P00533	MOD_N-GLC_2	hsa04015	Rap1 signaling pathway 
P00533	TRG_ENDOCYTIC_2	hsa04015	Rap1 signaling pathway 
P00533	LIG_PTB_Phospho_1	hsa04020	Calcium signaling pathway 
P00533	LIG_SH2_GRB2like	hsa04020	Calcium signaling pathway 
P00533	LIG_SH2_SRC	hsa04020	Calcium signaling pathway 
P00533	MOD_N-GLC_2	hsa04020	Calcium signaling pathway 
P00533	TRG_ENDOCYTIC_2	hsa04020	Calcium signaling pathway 
P00533	LIG_PTB_Phospho_1	hsa04060	Cytokine cytokine receptor interaction 
P00533	LIG_SH2_GRB2like	hsa04060	Cytokine cytokine receptor interaction 
P00533	LIG_SH2_SRC	hsa04060	Cytokine cytokine receptor interaction 
P00533	MOD_N-GLC_2	hsa04060	Cytokine cytokine receptor interaction 
P00533	TRG_ENDOCYTIC_2	hsa04060	Cytokine cytokine receptor interaction 
P00533	LIG_PTB_Phospho_1	hsa04066	HIF 1 signaling pathway 
P00533	LIG_SH2_GRB2like	hsa04066	HIF 1 signaling pathway 
P00533	LIG_SH2_SRC	hsa04066	HIF 1 signaling pathway 
P00533	MOD_N-GLC_2	hsa04066	HIF 1 signaling pathway 
P00533	TRG_ENDOCYTIC_2	hsa04066	HIF 1 signaling pathway 
P00533	LIG_PTB_Phospho_1	hsa04068	FoxO signaling pathway 
P00533	LIG_SH2_GRB2like	hsa04068	FoxO signaling pathway 
P00533	LIG_SH2_SRC	hsa04068	FoxO signaling pathway 
P00533	MOD_N-GLC_2	hsa04068	FoxO signaling pathway 
P00533	TRG_ENDOCYTIC_2	hsa04068	FoxO signaling pathway 
P00533	LIG_PTB_Phospho_1	hsa04144	Endocytosis 
P00533	LIG_SH2_GRB2like	hsa04144	Endocytosis 
P00533	LIG_SH2_SRC	hsa04144	Endocytosis 
P00533	MOD_N-GLC_2	hsa04144	Endocytosis 
P00533	TRG_ENDOCYTIC_2	hsa04144	Endocytosis 
P00533	LIG_PTB_Phospho_1	hsa04151	PI3K Akt signaling pathway 
P00533	LIG_SH2_GRB2like	hsa04151	PI3K Akt signaling pathway 
P00533	LIG_SH2_SRC	hsa04151	PI3K Akt signaling pathway 
P00533	MOD_N-GLC_2	hsa04151	PI3K Akt signaling pathway 
P00533	TRG_ENDOCYTIC_2	hsa04151	PI3K Akt signaling pathway 
P00533	LIG_PTB_Phospho_1	hsa04320	Dorso ventral axis formation 
P00533	LIG_SH2_GRB2like	hsa04320	Dorso ventral axis formation 
P00533	LIG_SH2_SRC	hsa04320	Dorso ventral axis formation 
P00533	MOD_N-GLC_2	hsa04320	Dorso ventral axis formation 
P00533	TRG_ENDOCYTIC_2	hsa04320	Dorso ventral axis formation 
P00533	LIG_PTB_Phospho_1	hsa04510	Focal adhesion 
P00533	LIG_SH2_GRB2like	hsa04510	Focal adhesion 
P00533	LIG_SH2_SRC	hsa04510	Focal adhesion 
P00533	MOD_N-GLC_2	hsa04510	Focal adhesion 
P00533	TRG_ENDOCYTIC_2	hsa04510	Focal adhesion 
P00533	LIG_PTB_Phospho_1	hsa04520	Adherens junction 
P00533	LIG_SH2_GRB2like	hsa04520	Adherens junction 
P00533	LIG_SH2_SRC	hsa04520	Adherens junction 
P00533	MOD_N-GLC_2	hsa04520	Adherens junction 
P00533	TRG_ENDOCYTIC_2	hsa04520	Adherens junction 
P00533	LIG_PTB_Phospho_1	hsa04540	Gap junction 
P00533	LIG_SH2_GRB2like	hsa04540	Gap junction 
P00533	LIG_SH2_SRC	hsa04540	Gap junction 
P00533	MOD_N-GLC_2	hsa04540	Gap junction 
P00533	TRG_ENDOCYTIC_2	hsa04540	Gap junction 
P00533	LIG_PTB_Phospho_1	hsa04810	Regulation of actin cytoskeleton 
P00533	LIG_SH2_GRB2like	hsa04810	Regulation of actin cytoskeleton 
P00533	LIG_SH2_SRC	hsa04810	Regulation of actin cytoskeleton 
P00533	MOD_N-GLC_2	hsa04810	Regulation of actin cytoskeleton 
P00533	TRG_ENDOCYTIC_2	hsa04810	Regulation of actin cytoskeleton 
P00533	LIG_PTB_Phospho_1	hsa04912	GnRH signaling pathway 
P00533	LIG_SH2_GRB2like	hsa04912	GnRH signaling pathway 
P00533	LIG_SH2_SRC	hsa04912	GnRH signaling pathway 
P00533	MOD_N-GLC_2	hsa04912	GnRH signaling pathway 
P00533	TRG_ENDOCYTIC_2	hsa04912	GnRH signaling pathway 
P00533	LIG_PTB_Phospho_1	hsa04915	Estrogen signaling pathway 
P00533	LIG_SH2_GRB2like	hsa04915	Estrogen signaling pathway 
P00533	LIG_SH2_SRC	hsa04915	Estrogen signaling pathway 
